Employee_ID,Review_Date,Performance_Score,Satisfaction_Score,Training_Hours,Goals_Achieved,Manager_Rating,Promotion_Status
EMP1880,2023-01-02,5,2,2,102,4,No
EMP1880,2024-01-02,3,2,3,67,2,No
EMP1880,2025-01-01,3,2,6,87,2,No
EMP1880,2026-01-01,3,3,6,88,2,No
EMP1881,2023-07-15,3,3,11,105,3,No
EMP1881,2024-07-14,2,4,1,72,1,No
EMP1881,2025-07-14,3,3,6,103,2,No
EMP1881,2026-07-14,4,4,0,94,4,No
EMP1882,2023-03-12,1,5,20,71,1,No
EMP1882,2024-03-11,3,4,2,75,3,No
EMP1882,2025-03-11,2,5,21,93,1,No
EMP1882,2026-03-11,2,3,14,71,2,No
EMP1883,2023-06-28,2,3,13,98,2,No
EMP1883,2024-06-27,4,1,0,109,3,No
EMP1883,2025-06-27,2,3,25,60,2,No
EMP1883,2026-06-27,3,3,15,93,2,No
EMP1884,2022-12-11,1,1,0,66,1,No
EMP1884,2023-12-11,2,1,0,91,1,No
EMP1884,2024-12-10,2,1,0,63,2,No
EMP1884,2025-12-10,1,1,20,79,1,No
EMP1885,2024-06-09,4,3,24,96,3,No
EMP1885,2025-06-09,2,4,17,101,2,No
EMP1885,2026-06-09,2,3,26,89,2,No
EMP1886,2022-01-03,1,4,24,84,1,No
EMP1886,2023-01-03,2,3,0,101,3,No
EMP1886,2024-01-03,2,3,0,70,1,No
EMP1886,2025-01-02,4,3,16,87,3,No
EMP1886,2026-01-02,3,4,8,85,3,No
EMP1887,2023-09-21,3,3,18,88,2,No
EMP1887,2024-09-20,3,3,16,72,3,No
EMP1887,2025-09-20,2,3,7,86,3,No
EMP1888,2022-02-20,2,2,15,69,2,No
EMP1888,2023-02-20,3,2,13,100,2,No
EMP1888,2024-02-20,3,2,4,81,2,No
EMP1888,2025-02-19,3,3,20,96,2,No
EMP1888,2026-02-19,1,3,21,87,1,No
EMP1889,2026-08-08,2,3,25,90,2,No
EMP1890,2024-02-25,3,4,43,101,2,No
EMP1891,2024-04-07,5,4,6,86,5,No
EMP1891,2025-04-07,4,4,33,110,3,No
EMP1891,2026-04-07,4,4,18,83,3,No
EMP1892,2023-08-11,2,5,0,60,1,No
EMP1892,2024-08-10,2,5,0,73,1,No
EMP1892,2025-08-10,2,3,0,86,1,No
EMP1892,2026-08-10,2,4,0,94,1,No
EMP1893,2024-04-04,3,1,4,92,2,No
EMP1893,2025-04-04,3,1,0,100,2,No
EMP1893,2026-04-04,2,1,10,104,1,No
EMP1894,2025-05-22,4,3,14,110,3,No
EMP1894,2026-05-22,5,3,27,109,5,No
EMP1895,2021-07-29,3,4,0,96,2,No
EMP1895,2022-07-29,4,4,8,89,3,No
EMP1895,2023-07-29,4,4,21,91,4,No
EMP1895,2024-07-28,4,4,11,84,4,No
EMP1896,2024-08-31,3,3,36,90,3,No
EMP1896,2025-08-31,3,4,16,80,2,No
EMP1898,2025-01-12,2,1,21,78,2,No
EMP1898,2026-01-12,1,2,21,86,1,No
EMP1899,2026-08-08,3,4,57,101,3,No
EMP1900,2024-09-16,3,5,4,89,2,No
EMP1900,2025-09-16,2,5,22,78,1,No
EMP1902,2024-02-26,2,3,0,89,1,No
EMP1902,2025-02-25,2,2,5,72,1,No
EMP1902,2026-02-25,4,2,35,98,3,Yes
EMP1903,2024-02-29,3,1,4,82,3,No
EMP1903,2025-02-28,3,1,0,78,3,No
EMP1903,2026-02-28,1,1,0,67,1,No
EMP1904,2022-10-06,3,2,9,92,2,No
EMP1904,2023-10-06,3,2,0,83,3,No
EMP1904,2024-10-05,4,3,0,105,3,No
EMP1904,2025-10-05,4,2,8,78,3,No
EMP1905,2026-08-08,3,2,21,66,2,No
EMP1906,2021-09-06,4,2,14,110,3,Yes
EMP1906,2022-09-06,1,3,4,66,1,No
EMP1906,2023-09-06,4,4,6,70,4,No
EMP1907,2024-07-04,5,1,0,110,5,No
EMP1908,2021-01-16,4,3,0,106,3,No
EMP1908,2022-01-16,4,3,7,81,3,No
EMP1908,2023-01-16,5,3,11,103,5,No
EMP1908,2024-01-16,5,2,0,105,4,Yes
EMP1908,2025-01-15,5,4,0,106,4,No
EMP1908,2026-01-15,5,1,10,110,4,No
EMP1909,2022-11-11,2,3,6,84,2,No
EMP1909,2023-11-11,3,4,6,109,2,No
EMP1909,2024-11-10,2,4,1,96,1,No
EMP1909,2025-11-10,1,3,9,70,1,No
EMP1910,2022-11-21,1,2,11,65,1,No
EMP1910,2023-11-21,1,3,13,77,1,No
EMP1910,2024-11-20,1,3,0,75,1,No
EMP1910,2025-11-20,1,2,10,90,1,No
EMP1911,2026-06-29,2,4,52,97,2,No
EMP1912,2026-08-08,3,1,16,85,2,No
EMP1913,2022-06-11,1,1,55,67,1,No
EMP1914,2023-01-10,3,3,9,103,2,No
EMP1914,2024-01-10,2,3,0,81,1,No
EMP1914,2025-01-09,2,3,0,73,2,No
EMP1914,2026-01-09,3,3,0,96,2,No
EMP1915,2022-06-22,3,1,7,81,3,No
EMP1915,2023-06-22,3,1,24,98,2,No
EMP1915,2024-06-21,4,1,13,101,4,No
EMP1917,2023-06-03,2,4,2,75,2,No
EMP1917,2024-06-02,2,3,16,95,1,No
EMP1917,2025-06-02,3,3,0,93,2,No
EMP1917,2026-06-02,2,4,2,73,2,No
EMP1918,2022-02-14,3,1,5,102,1,No
EMP1918,2023-02-14,2,1,0,90,2,No
EMP1918,2024-02-14,2,2,4,87,1,No
EMP1918,2025-02-13,3,1,13,98,2,No
EMP1918,2026-02-13,3,1,14,109,2,No
EMP1919,2021-10-08,3,2,17,110,3,No
EMP1919,2022-10-08,3,2,3,110,3,No
EMP1919,2023-10-08,3,1,12,79,3,No
EMP1919,2024-10-07,4,2,5,106,3,No
EMP1919,2025-10-07,2,1,21,82,1,No
EMP1920,2023-01-24,3,4,0,103,2,No
EMP1920,2024-01-24,1,5,3,64,1,No
EMP1920,2025-01-23,2,4,0,80,2,No
EMP1920,2026-01-23,2,4,0,78,1,No
EMP1921,2023-04-13,4,1,18,86,3,No
EMP1921,2024-04-12,3,3,4,89,3,No
EMP1921,2025-04-12,3,3,4,98,1,No
EMP1921,2026-04-12,2,3,7,86,2,No
EMP1922,2021-11-06,3,3,3,71,2,No
EMP1922,2022-11-06,2,3,16,86,2,No
EMP1922,2023-11-06,3,3,1,82,3,No
EMP1922,2024-11-05,3,2,0,78,3,No
EMP1922,2025-11-05,2,3,0,70,2,No
EMP1923,2023-02-21,3,3,18,67,3,No
EMP1923,2024-02-21,3,2,0,106,2,No
EMP1923,2025-02-20,3,2,11,78,3,No
EMP1924,2026-08-12,3,3,45,88,3,No
EMP1925,2022-12-16,2,4,1,75,2,No
EMP1925,2023-12-16,2,2,0,88,1,No
EMP1925,2024-12-15,3,3,18,110,4,No
EMP1925,2025-12-15,3,4,2,109,2,No
EMP1926,2026-08-08,3,4,40,90,3,No
EMP1927,2022-02-11,2,2,10,83,2,No
EMP1927,2023-02-11,3,1,0,99,3,No
EMP1927,2024-02-11,2,2,0,105,1,No
EMP1927,2025-02-10,1,1,0,71,2,No
EMP1927,2026-02-10,1,1,9,81,1,No
EMP1929,2022-12-29,2,3,0,83,1,No
EMP1929,2023-12-29,3,4,17,86,3,No
EMP1929,2024-12-28,2,3,0,87,2,No
EMP1929,2025-12-28,2,4,0,76,1,No
EMP1930,2024-09-07,3,3,29,98,3,No
EMP1930,2025-09-07,4,2,41,94,4,Yes
EMP1931,2023-09-23,3,3,9,95,4,No
EMP1931,2024-09-22,3,4,18,75,2,No
EMP1931,2025-09-22,4,4,33,110,3,No
EMP1932,2025-12-20,1,4,45,52,1,No
EMP1933,2025-09-21,2,2,35,57,1,No
EMP1934,2023-07-20,2,3,0,105,2,No
EMP1934,2024-07-19,2,3,0,74,2,No
EMP1934,2025-07-19,2,2,29,69,1,No
EMP1934,2026-07-19,3,3,12,95,2,No
EMP1935,2021-09-27,3,2,4,82,2,No
EMP1935,2022-09-27,2,3,5,84,2,No
EMP1935,2023-09-27,2,4,14,57,2,No
EMP1935,2024-09-26,2,2,6,76,1,No
EMP1935,2025-09-26,3,3,6,94,3,No
EMP1936,2024-06-26,2,3,0,91,1,No
EMP1936,2025-06-26,3,3,0,92,2,No
EMP1936,2026-06-26,3,3,5,100,3,No
EMP1937,2026-06-08,4,1,5,95,4,No
EMP1938,2022-07-05,2,1,20,66,1,No
EMP1938,2023-07-05,4,2,17,99,4,No
EMP1939,2025-02-17,2,3,32,88,1,No
EMP1940,2025-06-21,3,2,14,97,2,No
EMP1940,2026-06-21,3,3,29,77,3,No
EMP1941,2026-08-09,3,2,19,79,3,No
EMP1943,2024-11-28,3,2,29,91,3,No
EMP1943,2025-11-28,3,1,23,88,2,No
EMP1944,2023-02-18,3,3,5,92,2,No
EMP1944,2024-02-18,2,3,1,65,1,No
EMP1944,2025-02-17,3,3,15,93,4,No
EMP1944,2026-02-17,3,4,7,90,3,No
EMP1945,2024-10-02,1,1,0,84,1,No
EMP1945,2025-10-02,2,3,0,102,1,No
EMP1946,2025-10-06,3,2,40,96,2,No
EMP1947,2025-04-05,2,2,15,80,2,No
EMP1947,2026-04-05,3,4,2,98,3,No
EMP1948,2022-12-01,4,2,14,100,5,No
EMP1948,2023-12-01,4,2,11,90,3,No
EMP1948,2024-11-30,4,2,18,96,4,Yes
EMP1948,2025-11-30,3,3,0,98,2,No
EMP1949,2021-07-15,5,2,0,98,4,No
EMP1949,2022-07-15,4,3,10,110,3,No
EMP1949,2023-07-15,5,3,35,102,4,No
EMP1949,2024-07-14,5,2,19,84,5,No
EMP1949,2025-07-14,4,2,4,74,3,No
EMP1949,2026-07-14,5,2,0,110,5,No
EMP1950,2024-04-28,3,4,14,84,4,No
EMP1950,2025-04-28,2,5,0,61,1,No
EMP1950,2026-04-28,3,4,28,93,2,No
EMP1951,2024-08-19,2,1,17,66,1,No
EMP1951,2025-08-19,3,1,0,96,3,No
EMP1951,2026-08-19,2,1,0,104,2,No
EMP1952,2024-11-19,1,1,29,85,1,No
EMP1952,2025-11-19,4,1,21,100,3,No
EMP1953,2024-04-18,3,3,12,76,2,No
EMP1953,2025-04-18,3,4,5,102,3,No
EMP1953,2026-04-18,3,4,6,98,3,No
EMP1954,2025-05-26,2,4,20,82,1,No
EMP1954,2026-05-26,3,3,14,94,3,No
EMP1955,2023-08-15,3,2,0,80,2,No
EMP1955,2024-08-14,5,2,7,100,4,No
EMP1955,2025-08-14,4,2,11,83,3,No
EMP1955,2026-08-14,4,2,5,105,3,No
EMP1956,2021-04-13,1,2,8,69,1,No
EMP1956,2022-04-13,2,3,0,83,1,No
EMP1956,2023-04-13,1,2,12,94,1,No
EMP1956,2024-04-12,1,3,6,83,1,No
EMP1956,2025-04-12,1,2,0,69,1,No
EMP1956,2026-04-12,2,2,10,57,1,No
EMP1957,2024-09-28,1,3,28,78,1,No
EMP1957,2025-09-28,1,3,32,55,1,No
EMP1958,2025-11-20,3,3,0,86,2,No
EMP1959,2023-10-20,4,2,20,90,4,Yes
EMP1959,2024-10-19,4,3,13,93,4,No
EMP1959,2025-10-19,2,3,26,77,1,No
EMP1960,2026-08-08,3,4,18,76,3,No
EMP1961,2026-04-24,3,3,40,99,3,No
EMP1963,2025-12-07,4,3,40,87,2,No
EMP1964,2024-07-23,4,5,0,95,4,No
EMP1964,2025-07-23,5,5,8,110,5,No
EMP1964,2026-07-23,5,4,19,104,4,No
EMP1965,2026-03-12,2,2,42,80,1,No
EMP1966,2026-08-08,3,5,27,85,3,No
EMP1967,2023-11-22,3,4,29,101,2,No
EMP1967,2024-11-21,3,3,10,59,2,No
EMP1967,2025-11-21,2,2,0,94,1,No
EMP1969,2025-04-08,1,4,26,54,1,No
EMP1969,2026-04-08,1,5,25,86,1,No
EMP1970,2026-07-14,3,3,42,84,3,No
EMP1971,2021-12-21,4,2,0,95,3,No
EMP1971,2022-12-21,5,3,20,100,4,No
EMP1971,2023-12-21,5,3,5,110,5,No
EMP1971,2024-12-20,5,2,11,102,4,No
EMP1971,2025-12-20,4,2,9,102,3,Yes
EMP1972,2021-04-07,3,2,3,62,2,No
EMP1973,2023-07-08,4,4,16,76,3,No
EMP1973,2024-07-07,4,4,5,109,3,No
EMP1973,2025-07-07,4,3,1,85,3,No
EMP1973,2026-07-07,3,3,20,80,3,No
EMP1974,2026-06-16,3,3,44,72,2,No
EMP1975,2022-06-16,3,3,0,85,2,No
EMP1975,2023-06-16,3,3,14,65,3,No
EMP1975,2024-06-15,2,2,6,76,1,No
EMP1975,2025-06-15,2,2,0,83,1,No
EMP1975,2026-06-15,2,3,11,94,1,No
EMP1977,2026-07-15,2,2,23,105,2,No
EMP1978,2023-07-15,4,2,0,104,4,No
EMP1978,2024-07-14,4,1,11,83,3,No
EMP1978,2025-07-14,3,2,0,89,3,No
EMP1978,2026-07-14,3,2,11,104,3,No
EMP1979,2022-07-21,3,3,0,98,3,No
EMP1979,2023-07-21,3,2,10,85,3,No
EMP1979,2024-07-20,4,3,0,99,4,Yes
EMP1979,2025-07-20,2,2,10,87,2,No
EMP1979,2026-07-20,3,2,16,84,3,No
EMP1982,2025-05-03,1,2,0,88,1,No
EMP1982,2026-05-03,2,2,8,76,2,No
EMP1983,2022-09-05,3,5,5,81,2,No
EMP1983,2023-09-05,4,5,0,93,3,Yes
EMP1983,2024-09-04,4,4,17,110,3,No
EMP1983,2025-09-04,4,5,7,110,4,No
EMP1984,2021-08-16,3,1,19,105,3,No
EMP1984,2022-08-16,3,2,12,95,2,No
EMP1984,2023-08-16,3,2,10,89,3,No
EMP1984,2024-08-15,3,1,12,105,2,No
EMP1984,2025-08-15,3,1,0,109,3,No
EMP1984,2026-08-15,4,1,19,110,3,No
EMP1985,2024-04-16,4,2,39,108,3,No
EMP1986,2023-12-07,5,3,18,110,4,Yes
EMP1986,2024-12-06,5,1,29,110,5,No
EMP1986,2025-12-06,5,3,14,110,4,No
EMP1988,2021-02-07,2,1,39,91,2,No
EMP1988,2022-02-07,1,1,22,82,1,No
EMP1989,2022-04-25,3,4,15,94,3,No
EMP1989,2023-04-25,2,5,15,93,1,No
EMP1989,2024-04-24,2,4,9,84,2,No
EMP1989,2025-04-24,2,4,21,101,2,No
EMP1989,2026-04-24,2,5,10,93,1,No
EMP1990,2026-03-31,4,3,42,110,4,No
EMP1991,2021-08-07,2,2,5,79,2,No
EMP1991,2022-08-07,1,1,0,63,1,No
EMP1991,2023-08-07,1,2,0,85,1,No
EMP1991,2024-08-06,1,1,11,81,1,No
EMP1991,2025-08-06,1,2,0,84,1,No
EMP1991,2026-08-06,3,2,15,83,3,No
EMP1992,2021-04-13,3,1,0,88,2,No
EMP1992,2022-04-13,3,2,4,92,3,No
EMP1992,2023-04-13,2,1,0,100,1,No
EMP1992,2024-04-12,2,1,19,78,1,No
EMP1992,2025-04-12,3,2,3,86,2,No
EMP1992,2026-04-12,3,2,0,82,3,No
EMP1993,2023-10-20,3,3,18,95,2,No
EMP1993,2024-10-19,4,2,0,110,4,No
EMP1993,2025-10-19,4,2,17,82,3,No
EMP1994,2021-11-13,3,2,0,93,2,No
EMP1994,2022-11-13,3,2,9,74,3,No
EMP1994,2023-11-13,3,3,0,101,2,No
EMP1994,2024-11-12,2,3,6,72,1,No
EMP1994,2025-11-12,2,2,0,104,2,No
EMP1995,2024-02-23,2,2,18,74,2,No
EMP1995,2025-02-22,1,3,19,80,1,No
EMP1995,2026-02-22,1,2,21,54,1,No
EMP1996,2025-06-22,3,3,10,81,2,No
EMP1996,2026-06-22,2,3,26,93,1,No
EMP1997,2023-08-12,1,2,0,78,1,No
EMP1997,2024-08-11,2,3,0,100,2,No
EMP1997,2025-08-11,2,2,4,90,2,No
EMP1997,2026-08-11,1,2,0,90,1,No
EMP1998,2021-10-28,3,1,1,93,2,No
EMP1998,2022-10-28,3,1,0,109,3,No
EMP1998,2023-10-28,3,1,1,97,3,No
EMP1998,2024-10-27,2,1,4,62,1,No
EMP1998,2025-10-27,2,1,0,84,2,No
EMP2000,2025-02-12,3,2,5,94,3,No
EMP2000,2026-02-12,3,1,9,88,2,No
EMP2001,2025-03-12,2,2,0,78,1,No
EMP2001,2026-03-12,2,3,7,75,1,No
EMP2002,2024-12-31,1,4,34,80,1,No
EMP2002,2025-12-31,1,3,34,68,1,No
EMP2003,2026-08-08,3,3,3,91,3,No
EMP2004,2021-08-15,3,2,7,71,2,No
EMP2004,2022-08-15,3,4,18,87,2,No
EMP2004,2023-08-15,2,2,7,71,1,No
EMP2004,2024-08-14,3,3,4,84,2,No
EMP2004,2025-08-14,2,2,20,95,1,No
EMP2004,2026-08-14,4,3,0,107,3,No
EMP2005,2023-03-20,2,2,19,95,1,No
EMP2005,2024-03-19,4,2,9,98,4,No
EMP2005,2025-03-19,3,2,16,95,3,No
EMP2005,2026-03-19,4,3,16,108,4,No
EMP2006,2021-01-08,1,1,0,63,1,No
EMP2006,2022-01-08,1,1,0,74,1,No
EMP2006,2023-01-08,1,1,0,63,1,No
EMP2006,2024-01-08,1,1,0,78,1,No
EMP2006,2025-01-07,1,1,13,75,1,No
EMP2006,2026-01-07,1,1,7,92,1,No
EMP2007,2021-02-26,2,4,20,81,3,No
EMP2007,2022-02-26,3,5,2,89,3,No
EMP2007,2023-02-26,3,4,7,84,3,No
EMP2007,2024-02-26,3,5,0,96,2,No
EMP2007,2025-02-25,3,4,0,80,3,No
EMP2007,2026-02-25,2,5,10,77,2,No
EMP2008,2024-05-07,4,4,28,80,5,No
EMP2008,2025-05-07,3,4,17,91,2,No
EMP2009,2025-07-17,2,2,6,78,2,No
EMP2009,2026-07-17,2,2,46,72,1,No
EMP2012,2026-08-08,3,5,45,90,3,No
EMP2013,2022-09-12,5,5,0,96,5,No
EMP2013,2023-09-12,4,4,13,110,3,No
EMP2013,2024-09-11,4,4,9,100,4,No
EMP2013,2025-09-11,5,5,8,93,5,No
EMP2014,2024-05-24,3,2,11,89,3,No
EMP2014,2025-05-24,3,3,30,107,2,No
EMP2014,2026-05-24,3,3,9,89,3,No
EMP2015,2023-09-01,4,1,17,69,4,No
EMP2015,2024-08-31,4,1,3,92,4,Yes
EMP2015,2025-08-31,5,2,4,110,4,No
EMP2016,2026-08-08,4,4,61,101,3,Yes
EMP2017,2025-11-13,4,3,20,85,4,Yes
EMP2018,2026-08-08,3,4,19,108,3,No
EMP2019,2024-03-06,3,3,4,100,2,No
EMP2019,2025-03-06,1,3,0,62,1,No
EMP2019,2026-03-06,4,3,3,106,4,No
EMP2020,2021-05-09,3,3,0,110,2,No
EMP2020,2022-05-09,3,3,6,92,2,No
EMP2020,2023-05-09,4,4,12,102,4,Yes
EMP2020,2024-05-08,4,3,0,90,4,No
EMP2020,2025-05-08,4,3,15,110,3,No
EMP2020,2026-05-08,3,3,3,74,3,No
EMP2021,2026-04-22,1,3,21,74,1,No
EMP2022,2022-03-20,1,2,49,95,1,No
EMP2023,2025-11-19,3,2,11,98,2,No
EMP2024,2025-03-11,3,4,6,99,2,No
EMP2024,2026-03-11,3,4,0,84,3,No
EMP2025,2023-10-20,2,1,0,75,2,No
EMP2025,2024-10-19,2,2,8,78,2,No
EMP2025,2025-10-19,2,1,10,56,2,No
EMP2026,2023-05-30,4,3,16,93,3,No
EMP2026,2024-05-29,3,4,13,110,2,No
EMP2026,2025-05-29,3,4,0,96,3,No
EMP2026,2026-05-29,2,3,21,88,1,No
EMP2027,2025-03-12,1,2,19,69,1,No
EMP2027,2026-03-12,2,2,0,87,2,No
EMP2028,2024-08-06,1,1,15,65,1,No
EMP2029,2024-02-08,3,1,28,80,3,No
EMP2029,2025-02-07,2,1,8,97,2,No
EMP2030,2023-05-12,3,3,27,95,2,No
EMP2031,2025-10-28,3,2,12,98,3,No
EMP2032,2023-09-19,1,3,21,77,1,No
EMP2032,2024-09-18,2,4,15,105,1,No
EMP2033,2024-06-10,2,2,0,85,1,No
EMP2034,2021-01-21,3,4,6,85,2,No
EMP2034,2022-01-21,3,4,20,89,3,No
EMP2034,2023-01-21,1,4,0,62,1,No
EMP2034,2024-01-21,1,3,13,87,1,No
EMP2034,2025-01-20,3,4,4,83,1,No
EMP2034,2026-01-20,2,4,3,83,1,No
EMP2035,2023-04-04,1,2,6,82,1,No
EMP2035,2024-04-03,1,3,0,87,1,No
EMP2035,2025-04-03,1,3,13,83,1,No
EMP2035,2026-04-03,1,3,15,79,1,No
EMP2036,2022-03-22,3,3,0,92,3,No
EMP2036,2023-03-22,3,4,10,99,2,No
EMP2036,2024-03-21,3,4,11,84,3,No
EMP2036,2025-03-21,2,3,8,94,1,No
EMP2036,2026-03-21,2,4,6,89,1,No
EMP2037,2022-08-01,5,3,0,79,4,No
EMP2037,2023-08-01,4,4,0,71,3,No
EMP2037,2024-07-31,4,3,9,89,4,No
EMP2037,2025-07-31,4,4,0,102,3,No
EMP2037,2026-07-31,4,4,2,110,3,No
EMP2038,2024-09-25,2,2,22,76,1,No
EMP2038,2025-09-25,2,2,12,85,2,No
EMP2039,2022-07-20,3,1,0,90,3,No
EMP2039,2023-07-20,2,1,21,82,2,No
EMP2039,2024-07-19,2,1,2,97,2,No
EMP2040,2022-10-21,2,4,10,80,1,No
EMP2040,2023-10-21,3,5,26,100,3,No
EMP2040,2024-10-20,3,5,0,82,2,No
EMP2040,2025-10-20,2,4,0,81,1,No
EMP2041,2021-09-18,2,2,4,91,1,No
EMP2041,2022-09-18,2,2,7,83,2,No
EMP2041,2023-09-18,3,2,6,83,3,No
EMP2041,2024-09-17,3,2,7,75,4,No
EMP2041,2025-09-17,2,3,0,72,1,No
EMP2042,2022-11-18,1,2,14,96,1,No
EMP2042,2023-11-18,1,2,4,75,1,No
EMP2042,2024-11-17,1,2,15,78,1,No
EMP2042,2025-11-17,1,2,20,88,1,No
EMP2043,2022-02-02,3,2,7,86,3,No
EMP2043,2023-02-02,2,3,1,97,1,No
EMP2043,2024-02-02,1,2,20,71,1,No
EMP2043,2025-02-01,2,2,0,81,1,No
EMP2043,2026-02-01,3,2,9,90,3,No
EMP2045,2022-06-10,3,2,0,88,3,No
EMP2045,2023-06-10,4,3,10,87,3,No
EMP2045,2024-06-09,3,2,0,63,4,No
EMP2045,2025-06-09,2,2,0,103,2,No
EMP2045,2026-06-09,4,3,2,96,4,No
EMP2046,2022-02-14,2,4,16,73,1,No
EMP2046,2023-02-14,3,4,8,90,3,No
EMP2046,2024-02-14,3,3,18,83,3,No
EMP2046,2025-02-13,2,3,0,83,2,No
EMP2046,2026-02-13,3,4,0,81,3,No
EMP2047,2024-02-27,1,3,0,76,1,No
EMP2047,2025-02-26,1,1,17,86,1,No
EMP2047,2026-02-26,1,1,23,72,1,No
EMP2048,2023-03-26,3,5,1,86,3,No
EMP2048,2024-03-25,3,4,11,86,2,No
EMP2048,2025-03-25,4,5,0,91,4,No
EMP2048,2026-03-25,4,5,14,109,3,No
EMP2049,2025-12-28,3,3,17,91,2,No
EMP2050,2026-08-08,1,2,9,76,1,No
EMP2051,2024-07-18,2,3,21,94,1,No
EMP2052,2025-12-24,3,5,32,100,1,No
EMP2053,2021-01-12,3,3,10,95,2,No
EMP2053,2022-01-12,4,2,5,91,4,No
EMP2053,2023-01-12,2,3,14,77,1,No
EMP2053,2024-01-12,2,3,0,72,1,No
EMP2053,2025-01-11,2,3,0,95,1,No
EMP2053,2026-01-11,2,4,1,84,2,No
EMP2054,2022-06-20,4,4,0,90,3,No
EMP2054,2023-06-20,5,3,0,110,4,No
EMP2054,2024-06-19,4,2,9,78,5,No
EMP2054,2025-06-19,5,3,0,107,5,No
EMP2054,2026-06-19,4,3,29,102,3,No
EMP2055,2025-06-23,4,1,26,103,4,Yes
EMP2055,2026-06-23,5,1,30,100,4,No
EMP2056,2025-06-10,3,1,38,104,2,No
EMP2057,2025-11-29,4,3,37,105,3,No
EMP2058,2025-08-09,1,1,3,83,1,No
EMP2058,2026-08-09,1,2,12,73,1,No
EMP2059,2022-03-13,2,3,46,88,1,No
EMP2059,2023-03-13,3,2,19,73,3,No
EMP2060,2025-03-31,3,4,7,95,3,No
EMP2060,2026-03-31,2,3,10,76,1,No
EMP2061,2023-05-03,1,1,33,81,1,No
EMP2061,2024-05-02,1,1,19,91,1,No
EMP2061,2025-05-02,2,1,29,110,3,No
EMP2062,2024-04-02,3,2,7,100,3,No
EMP2062,2025-04-02,3,2,1,84,3,No
EMP2062,2026-04-02,2,4,5,76,2,No
EMP2063,2022-03-22,4,3,8,110,4,No
EMP2063,2023-03-22,4,3,18,80,4,No
EMP2063,2024-03-21,5,4,16,110,5,Yes
EMP2063,2025-03-21,5,3,12,84,4,No
EMP2063,2026-03-21,5,4,12,93,4,No
EMP2064,2021-05-10,3,4,0,110,3,No
EMP2064,2022-05-10,2,4,19,71,2,No
EMP2064,2023-05-10,1,4,3,87,1,No
EMP2064,2024-05-09,2,3,3,104,1,No
EMP2064,2025-05-09,2,4,0,90,2,No
EMP2064,2026-05-09,3,3,5,78,2,No
EMP2065,2026-06-20,3,3,0,96,2,No
EMP2067,2025-02-20,3,2,24,68,2,No
EMP2067,2026-02-20,3,1,17,110,3,No
EMP2068,2021-05-11,2,4,13,81,2,No
EMP2068,2022-05-11,3,4,5,89,3,No
EMP2068,2023-05-11,3,4,14,88,3,No
EMP2068,2024-05-10,3,4,4,97,3,No
EMP2068,2025-05-10,2,4,21,68,2,No
EMP2068,2026-05-10,2,3,0,97,1,No
EMP2069,2025-12-04,3,1,76,85,2,No
EMP2070,2026-08-08,4,4,65,95,3,No
EMP2071,2023-05-21,4,2,0,79,3,No
EMP2071,2024-05-20,4,3,20,93,3,No
EMP2071,2025-05-20,4,3,12,104,4,No
EMP2071,2026-05-20,3,2,11,107,3,No
EMP2072,2025-01-02,3,1,13,93,3,No
EMP2072,2026-01-02,3,1,7,90,2,No
EMP2073,2026-08-08,1,2,12,77,1,No
EMP2074,2024-07-28,3,1,20,92,2,No
EMP2074,2025-07-28,3,1,9,77,2,No
EMP2074,2026-07-28,3,1,17,79,3,No
EMP2076,2024-04-06,3,4,18,93,2,No
EMP2076,2025-04-06,4,3,13,77,3,No
EMP2076,2026-04-06,3,3,12,78,2,No
EMP2077,2021-10-07,3,2,25,74,2,No
EMP2077,2022-10-07,2,3,0,84,1,No
EMP2077,2023-10-07,3,2,0,92,2,No
EMP2078,2023-01-01,3,1,0,80,2,No
EMP2078,2024-01-01,3,1,3,86,3,No
EMP2078,2024-12-31,4,1,0,110,3,No
EMP2078,2025-12-31,4,2,7,81,3,No
EMP2079,2025-01-03,3,2,34,52,3,No
EMP2079,2026-01-03,2,3,7,87,2,No
EMP2080,2025-09-11,2,3,33,88,1,No
EMP2081,2022-09-21,1,4,2,97,1,No
EMP2081,2023-09-21,1,3,6,83,1,No
EMP2081,2024-09-20,2,4,0,66,2,No
EMP2081,2025-09-20,2,3,7,104,2,No
EMP2082,2021-07-25,2,2,0,80,2,No
EMP2082,2022-07-25,2,3,5,90,1,No
EMP2082,2023-07-25,2,3,18,84,2,No
EMP2082,2024-07-24,1,3,21,77,1,No
EMP2082,2025-07-24,2,3,0,91,2,No
EMP2083,2022-06-04,3,2,31,89,3,No
EMP2083,2023-06-04,3,3,0,81,2,No
EMP2083,2024-06-03,2,3,20,72,2,No
EMP2083,2025-06-03,2,2,6,100,1,No
EMP2083,2026-06-03,3,3,1,76,3,No
EMP2084,2025-01-27,3,3,29,93,2,No
EMP2084,2026-01-27,3,2,30,64,2,No
EMP2086,2021-11-01,1,3,13,72,1,No
EMP2086,2022-11-01,2,2,0,90,2,No
EMP2086,2023-11-01,1,4,15,70,1,No
EMP2086,2024-10-31,1,2,13,69,1,No
EMP2086,2025-10-31,2,4,21,80,1,No
EMP2087,2022-01-02,2,1,15,77,2,No
EMP2087,2023-01-02,3,2,9,60,3,No
